ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,experience_level,passive,image_set,file_id,cell_type
984914585,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,138,Sst-IRES-Cre,GCaMP6f,6,3,5,9,983913570,984071678,1018028199,VisualBehaviorMultiscope,146,VISp,43784.5868,OPHYS_6_images_B,Novel >1,FALSE,B,1085394197,Sst Inhibitory
984914588,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,138,Sst-IRES-Cre,GCaMP6f,6,3,5,9,983913570,984071678,1018028202,VisualBehaviorMultiscope,226,VISp,43784.5868,OPHYS_6_images_B,Novel >1,FALSE,B,1085394247,Sst Inhibitory
984914599,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,138,Sst-IRES-Cre,GCaMP6f,6,3,5,9,983913570,984071678,1018028215,VisualBehaviorMultiscope,222,VISl,43784.5868,OPHYS_6_images_B,Novel >1,FALSE,B,1085394276,Sst Inhibitory
984914594,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,138,Sst-IRES-Cre,GCaMP6f,6,3,5,9,983913570,984071678,1018028212,VisualBehaviorMultiscope,152,VISl,43784.5868,OPHYS_6_images_B,Novel >1,FALSE,B,1085394234,Sst Inhibitory
916803626,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,175,Vip-IRES-Cre,GCaMP6f,1,0,46,1,916650386,916704634,1018028166,VisualBehaviorMultiscope,75,VISp,43679.61983,OPHYS_1_images_A,Familiar,FALSE,A,1085398958,Vip Inhibitory
916803621,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,175,Vip-IRES-Cre,GCaMP6f,1,0,46,1,916650386,916704634,1018028169,VisualBehaviorMultiscope,150,VISp,43679.61983,OPHYS_1_images_A,Familiar,FALSE,A,1085398846,Vip Inhibitory
919418503,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,180,Vip-IRES-Cre,GCaMP6f,3,0,49,4,919041767,919104267,1018028169,VisualBehaviorMultiscope,150,VISp,43684.56542,OPHYS_3_images_A,Familiar,FALSE,A,1085401389,Vip Inhibitory
919418507,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,180,Vip-IRES-Cre,GCaMP6f,3,0,49,4,919041767,919104267,1018028166,VisualBehaviorMultiscope,75,VISp,43684.56542,OPHYS_3_images_A,Familiar,FALSE,A,1085401387,Vip Inhibitory
919418501,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,180,Vip-IRES-Cre,GCaMP6f,3,0,49,4,919041767,919104267,1018028172,VisualBehaviorMultiscope,225,VISp,43684.56542,OPHYS_3_images_A,Familiar,FALSE,A,1085401374,Vip Inhibitory
919418513,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,180,Vip-IRES-Cre,GCaMP6f,3,0,49,4,919041767,919104267,1018028188,VisualBehaviorMultiscope,292,VISl,43684.56542,OPHYS_3_images_A,Familiar,FALSE,A,1085401368,Vip Inhibitory
920288855,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,181,Vip-IRES-Cre,GCaMP6f,3,1,50,5,919888953,920015895,1018028188,VisualBehaviorMultiscope,286,VISl,43685.58307,OPHYS_3_images_A,Familiar,FALSE,A,1085401549,Vip Inhibitory
920288853,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,181,Vip-IRES-Cre,GCaMP6f,3,1,50,5,919888953,920015895,1018028182,VisualBehaviorMultiscope,148,VISl,43685.58307,OPHYS_3_images_A,Familiar,FALSE,A,1085401611,Vip Inhibitory
920288851,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,181,Vip-IRES-Cre,GCaMP6f,3,1,50,5,919888953,920015895,1018028185,VisualBehaviorMultiscope,225,VISl,43685.58307,OPHYS_3_images_A,Familiar,FALSE,A,1085401495,Vip Inhibitory
920288849,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,181,Vip-IRES-Cre,GCaMP6f,3,1,50,5,919888953,920015895,1018028166,VisualBehaviorMultiscope,77,VISp,43685.58307,OPHYS_3_images_A,Familiar,FALSE,A,1085401830,Vip Inhibitory
920288845,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,181,Vip-IRES-Cre,GCaMP6f,3,1,50,5,919888953,920015895,1018028169,VisualBehaviorMultiscope,152,VISp,43685.58307,OPHYS_3_images_A,Familiar,FALSE,A,1085401772,Vip Inhibitory
920288843,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,181,Vip-IRES-Cre,GCaMP6f,3,1,50,5,919888953,920015895,1018028172,VisualBehaviorMultiscope,221,VISp,43685.58307,OPHYS_3_images_A,Familiar,FALSE,A,1085401520,Vip Inhibitory
921024197,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,182,Vip-IRES-Cre,GCaMP6f,4,0,0,6,920695792,920839478,1018028182,VisualBehaviorMultiscope,132,VISl,43686.53884,OPHYS_4_images_B,Novel 1,FALSE,B,1085400370,Vip Inhibitory
921024189,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,182,Vip-IRES-Cre,GCaMP6f,4,0,0,6,920695792,920839478,1018028169,VisualBehaviorMultiscope,152,VISp,43686.53884,OPHYS_4_images_B,Novel 1,FALSE,B,1085400400,Vip Inhibitory
921024195,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,182,Vip-IRES-Cre,GCaMP6f,4,0,0,6,920695792,920839478,1018028185,VisualBehaviorMultiscope,217,VISl,43686.53884,OPHYS_4_images_B,Novel 1,FALSE,B,1085400374,Vip Inhibitory
921024193,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,182,Vip-IRES-Cre,GCaMP6f,4,0,0,6,920695792,920839478,1018028166,VisualBehaviorMultiscope,81,VISp,43686.53884,OPHYS_4_images_B,Novel 1,FALSE,B,1085400383,Vip Inhibitory
921024201,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,182,Vip-IRES-Cre,GCaMP6f,4,0,0,6,920695792,920839478,1018028188,VisualBehaviorMultiscope,316,VISl,43686.53884,OPHYS_4_images_B,Novel 1,FALSE,B,1085400346,Vip Inhibitory
921024187,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,182,Vip-IRES-Cre,GCaMP6f,4,0,0,6,920695792,920839478,1018028172,VisualBehaviorMultiscope,229,VISp,43686.53884,OPHYS_4_images_B,Novel 1,FALSE,B,1085400396,Vip Inhibitory
924198885,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,187,Vip-IRES-Cre,GCaMP6f,6,0,2,8,923705570,923834852,1018028169,VisualBehaviorMultiscope,150,VISp,43691.55292,OPHYS_6_images_B,Novel >1,FALSE,B,1085400838,Vip Inhibitory
924198883,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,187,Vip-IRES-Cre,GCaMP6f,6,0,2,8,923705570,923834852,1018028172,VisualBehaviorMultiscope,221,VISp,43691.55292,OPHYS_6_images_B,Novel >1,FALSE,B,1085400819,Vip Inhibitory
924198895,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,187,Vip-IRES-Cre,GCaMP6f,6,0,2,8,923705570,923834852,1018028188,VisualBehaviorMultiscope,296,VISl,43691.55292,OPHYS_6_images_B,Novel >1,FALSE,B,1085400908,Vip Inhibitory
924198891,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,187,Vip-IRES-Cre,GCaMP6f,6,0,2,8,923705570,923834852,1018028185,VisualBehaviorMultiscope,215,VISl,43691.55292,OPHYS_6_images_B,Novel >1,FALSE,B,1085400927,Vip Inhibitory
924198889,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,187,Vip-IRES-Cre,GCaMP6f,6,0,2,8,923705570,923834852,1018028166,VisualBehaviorMultiscope,83,VISp,43691.55292,OPHYS_6_images_B,Novel >1,FALSE,B,1085400712,Vip Inhibitory
925843756,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,189,Vip-IRES-Cre,GCaMP6f,1,2,52,10,925478114,925603486,1018028172,VisualBehaviorMultiscope,225,VISp,43693.58457,OPHYS_1_images_A,Familiar,FALSE,A,1085401121,Vip Inhibitory
925843758,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,189,Vip-IRES-Cre,GCaMP6f,1,2,52,10,925478114,925603486,1018028169,VisualBehaviorMultiscope,152,VISp,43693.58457,OPHYS_1_images_A,Familiar,FALSE,A,1085401108,Vip Inhibitory
925843763,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,189,Vip-IRES-Cre,GCaMP6f,1,2,52,10,925478114,925603486,1018028166,VisualBehaviorMultiscope,81,VISp,43693.58457,OPHYS_1_images_A,Familiar,FALSE,A,1085401110,Vip Inhibitory
925843765,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,189,Vip-IRES-Cre,GCaMP6f,1,2,52,10,925478114,925603486,1018028185,VisualBehaviorMultiscope,219,VISl,43693.58457,OPHYS_1_images_A,Familiar,FALSE,A,1085401063,Vip Inhibitory
925843771,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453990,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,189,Vip-IRES-Cre,GCaMP6f,1,2,52,10,925478114,925603486,1018028188,VisualBehaviorMultiscope,294,VISl,43693.58457,OPHYS_1_images_A,Familiar,FALSE,A,1085401053,Vip Inhibitory
850517354,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,121,Sst-IRES-Cre,GCaMP6f,1,0,18,0,849304162,849525884,1018028150,VisualBehaviorMultiscope,175,VISl,43566.35308,OPHYS_1_images_A,Familiar,FALSE,A,1085398728,Sst Inhibitory
850517350,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,121,Sst-IRES-Cre,GCaMP6f,1,0,18,0,849304162,849525884,1018028135,VisualBehaviorMultiscope,75,VISp,43566.35308,OPHYS_1_images_A,Familiar,FALSE,A,1085398738,Sst Inhibitory
850517344,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,121,Sst-IRES-Cre,GCaMP6f,1,0,18,0,849304162,849525884,1018028141,VisualBehaviorMultiscope,275,VISp,43566.35308,OPHYS_1_images_A,Familiar,FALSE,A,1085398735,Sst Inhibitory
850517346,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,121,Sst-IRES-Cre,GCaMP6f,1,0,18,0,849304162,849525884,1018028138,VisualBehaviorMultiscope,175,VISp,43566.35308,OPHYS_1_images_A,Familiar,FALSE,A,1085398765,Sst Inhibitory
850517348,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,121,Sst-IRES-Cre,GCaMP6f,1,0,18,0,849304162,849525884,1018028144,VisualBehaviorMultiscope,350,VISp,43566.35308,OPHYS_1_images_A,Familiar,FALSE,A,1085398707,Sst Inhibitory
850517358,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,121,Sst-IRES-Cre,GCaMP6f,1,0,18,0,849304162,849525884,1018028147,VisualBehaviorMultiscope,75,VISl,43566.35308,OPHYS_1_images_A,Familiar,FALSE,A,1085398724,Sst Inhibitory
850517352,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,121,Sst-IRES-Cre,GCaMP6f,1,0,18,0,849304162,849525884,1018028153,VisualBehaviorMultiscope,275,VISl,43566.35308,OPHYS_1_images_A,Familiar,FALSE,A,1085398720,Sst Inhibitory
853363749,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127,Sst-IRES-Cre,GCaMP6f,4,0,0,4,852794141,852974537,1018028153,VisualBehaviorMultiscope,275,VISl,43572.3713,OPHYS_4_images_B,Novel 1,FALSE,B,1085397357,Sst Inhibitory
853363751,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127,Sst-IRES-Cre,GCaMP6f,4,0,0,4,852794141,852974537,1018028150,VisualBehaviorMultiscope,167,VISl,43572.3713,OPHYS_4_images_B,Novel 1,FALSE,B,1085396869,Sst Inhibitory
853363756,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127,Sst-IRES-Cre,GCaMP6f,4,0,0,4,852794141,852974537,1018028147,VisualBehaviorMultiscope,65,VISl,43572.3713,OPHYS_4_images_B,Novel 1,FALSE,B,1085397346,Sst Inhibitory
853363745,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127,Sst-IRES-Cre,GCaMP6f,4,0,0,4,852794141,852974537,1018028144,VisualBehaviorMultiscope,350,VISp,43572.3713,OPHYS_4_images_B,Novel 1,FALSE,B,1085397300,Sst Inhibitory
853363743,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127,Sst-IRES-Cre,GCaMP6f,4,0,0,4,852794141,852974537,1018028138,VisualBehaviorMultiscope,175,VISp,43572.3713,OPHYS_4_images_B,Novel 1,FALSE,B,1085397371,Sst Inhibitory
853363739,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127,Sst-IRES-Cre,GCaMP6f,4,0,0,4,852794141,852974537,1018028141,VisualBehaviorMultiscope,275,VISp,43572.3713,OPHYS_4_images_B,Novel 1,FALSE,B,1085395966,Sst Inhibitory
853363747,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127,Sst-IRES-Cre,GCaMP6f,4,0,0,4,852794141,852974537,1018028135,VisualBehaviorMultiscope,75,VISp,43572.3713,OPHYS_4_images_B,Novel 1,FALSE,B,1085397399,Sst Inhibitory
854759900,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,129,Sst-IRES-Cre,GCaMP6f,6,0,2,6,854060305,854283407,1018028153,VisualBehaviorMultiscope,283,VISl,43574.35921,OPHYS_6_images_B,Novel >1,FALSE,B,1085396885,Sst Inhibitory
854759896,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,129,Sst-IRES-Cre,GCaMP6f,6,0,2,6,854060305,854283407,1018028144,VisualBehaviorMultiscope,350,VISp,43574.35921,OPHYS_6_images_B,Novel >1,FALSE,B,1085396851,Sst Inhibitory
854759890,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,129,Sst-IRES-Cre,GCaMP6f,6,0,2,6,854060305,854283407,1018028141,VisualBehaviorMultiscope,275,VISp,43574.35921,OPHYS_6_images_B,Novel >1,FALSE,B,1085396747,Sst Inhibitory
854759898,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,129,Sst-IRES-Cre,GCaMP6f,6,0,2,6,854060305,854283407,1018028135,VisualBehaviorMultiscope,83,VISp,43574.35921,OPHYS_6_images_B,Novel >1,FALSE,B,1085396975,Sst Inhibitory
854759903,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,129,Sst-IRES-Cre,GCaMP6f,6,0,2,6,854060305,854283407,1018028150,VisualBehaviorMultiscope,167,VISl,43574.35921,OPHYS_6_images_B,Novel >1,FALSE,B,1085396987,Sst Inhibitory
854759894,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,129,Sst-IRES-Cre,GCaMP6f,6,0,2,6,854060305,854283407,1018028138,VisualBehaviorMultiscope,179,VISp,43574.35921,OPHYS_6_images_B,Novel >1,FALSE,B,1085396934,Sst Inhibitory
856123124,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,133,Sst-IRES-Cre,GCaMP6f,3,2,22,7,855711263,855826937,1018028135,VisualBehaviorMultiscope,81,VISp,43578.36598,OPHYS_3_images_A,Familiar,FALSE,A,1085397412,Sst Inhibitory
856123119,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,133,Sst-IRES-Cre,GCaMP6f,3,2,22,7,855711263,855826937,1018028138,VisualBehaviorMultiscope,175,VISp,43578.36598,OPHYS_3_images_A,Familiar,FALSE,A,1085397450,Sst Inhibitory
856123117,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,133,Sst-IRES-Cre,GCaMP6f,3,2,22,7,855711263,855826937,1018028141,VisualBehaviorMultiscope,275,VISp,43578.36598,OPHYS_3_images_A,Familiar,FALSE,A,1085396662,Sst Inhibitory
856123126,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,133,Sst-IRES-Cre,GCaMP6f,3,2,22,7,855711263,855826937,1018028153,VisualBehaviorMultiscope,283,VISl,43578.36598,OPHYS_3_images_A,Familiar,FALSE,A,1085397408,Sst Inhibitory
856123134,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,440631,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,133,Sst-IRES-Cre,GCaMP6f,3,2,22,7,855711263,855826937,1018028147,VisualBehaviorMultiscope,71,VISl,43578.36598,OPHYS_3_images_A,Familiar,FALSE,A,1085397423,Sst Inhibitory
904363938,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,1,2,32,2,903621170,903708760,1018027896,VisualBehaviorMultiscope,373,VISl,43657.33769,OPHYS_1_images_A,Familiar,FALSE,A,1085400946,Excitatory
904363934,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,1,2,32,2,903621170,903708760,1018027890,VisualBehaviorMultiscope,175,VISl,43657.33769,OPHYS_1_images_A,Familiar,FALSE,A,1085401126,Excitatory
904363923,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,1,2,32,2,903621170,903708760,1018027878,VisualBehaviorMultiscope,175,VISp,43657.33769,OPHYS_1_images_A,Familiar,FALSE,A,1085401169,Excitatory
904363930,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,1,2,32,2,903621170,903708760,1018027874,VisualBehaviorMultiscope,69,VISp,43657.33769,OPHYS_1_images_A,Familiar,FALSE,A,1085401080,Excitatory
904363928,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,1,2,32,2,903621170,903708760,1018027884,VisualBehaviorMultiscope,361,VISp,43657.33769,OPHYS_1_images_A,Familiar,FALSE,A,1085401163,Excitatory
906910595,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,157,Slc17a7-IRES2-Cre,GCaMP6f,3,0,34,4,906299056,906472625,1018027878,VisualBehaviorMultiscope,171,VISp,43661.34217,OPHYS_3_images_A,Familiar,FALSE,A,1085398687,Excitatory
907694950,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,158,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,906968227,907053876,1018027878,VisualBehaviorMultiscope,169,VISp,43662.34024,OPHYS_4_images_B,Novel 1,FALSE,B,1085401175,Excitatory
907694952,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,158,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,906968227,907053876,1018027884,VisualBehaviorMultiscope,375,VISp,43662.34024,OPHYS_4_images_B,Novel 1,FALSE,B,1085401134,Excitatory
907694954,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453911,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,158,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,906968227,907053876,1018027874,VisualBehaviorMultiscope,79,VISp,43662.34024,OPHYS_4_images_B,Novel 1,FALSE,B,1085401160,Excitatory
